name,lat,lng,type,state,district,operator
CNG gas only,23.210959,72.5295505,petrol_pump,,,
Petrol pump Nava Naroda,23.0797088,72.6678593,petrol_pump,,,
CNG Bharat petroleum,23.0400891,72.5781297,petrol_pump,,,
Petrol Pump,12.4786622,79.8601987,petrol_pump,,,
Petrol Pump,26.9105293,80.9486983,petrol_pump,,,
Petrol Pump,27.2016553,78.0278929,petrol_pump,,,
Petrol Pump,28.4964552,77.4864987,petrol_pump,,,
Bharat Petroleum,13.0378648,80.1918972,petrol_pump,,,
Indian Oil,13.0378858,80.1921778,petrol_pump,,,
Petrol Pump,20.907148,76.205821,petrol_pump,,,
Fuel Station Kirloskarwadi,17.2993325,74.1946556,petrol_pump,,,
Petrol Pump,10.6023029,79.6596723,petrol_pump,,,
IOC Petrol pump,9.8927207,76.3717204,petrol_pump,,,
Petrol Pump,16.2095673,74.3359048,petrol_pump,,,
Petrol Pump,18.8624366,73.8917079,petrol_pump,,,
Petrol Pump,18.8419275,73.8810838,petrol_pump,,,
Bharat Petroleum,11.0219737,76.9147912,petrol_pump,,,
Petrol pump,22.69877,72.8563881,petrol_pump,,,
Petrol Pump,22.6991279,72.856307,petrol_pump,,,
Chetak Petrol Pump,22.6901919,72.8666065,petrol_pump,,,
Petrol Pump,27.8225674,79.9249367,petrol_pump,,,
Petrol Pump,22.6945915,72.875181,petrol_pump,,,
Petrol Pump,27.9889917,79.7583088,petrol_pump,,,
Petrol Pump,25.1526498,73.0739877,petrol_pump,,,
Petrol Pump,27.3111718,79.4487094,petrol_pump,,,
Kodungoor Petrol Pump,9.5665017,76.7076806,petrol_pump,,,
Petrol Pump,23.2226493,77.5121444,petrol_pump,,,
Reliance pump,9.2619441,76.5434554,petrol_pump,,,
Petrol Pump,21.2528207,81.5985427,petrol_pump,,,
Petrol Pump,27.7007697,78.3626409,petrol_pump,,,
Petrol Pump,27.6981234,78.3654242,petrol_pump,,,
Petrol Pump,11.6255783,78.156436,petrol_pump,,,
Petrol Pump,11.6267685,78.1588874,petrol_pump,,,
Shell gas station,12.9856793,77.480059,petrol_pump,,,
ಹೆಚ್ ಪಿ,13.7445515,76.8984836,petrol_pump,,,
Petrol Pump,11.6203217,78.1463114,petrol_pump,,,
Sowdambiga Fuels,11.6274527,78.1478332,petrol_pump,,,Obli Nishanth
Petrol Pump,26.5999754,79.2614336,petrol_pump,,,
Petrol Pump,26.6461131,79.1987771,petrol_pump,,,
Petrol Pump,26.7359541,79.2143301,petrol_pump,,,
Total Gas Station,12.9740504,77.5500149,petrol_pump,,,
HP petrol pump,12.9858493,77.4792481,petrol_pump,,,
Petronas CNG Gas station,12.98575,77.4797543,petrol_pump,,,
HP,25.1342636,73.1075996,petrol_pump,,,
petrol pump,23.2564061,72.4807265,petrol_pump,,,
Petrol Pump,27.5047991,78.6709958,petrol_pump,,,
Bharat Petroleum,15.4497013,78.1475117,petrol_pump,,,
Petrol Pump,27.1244386,78.4694749,petrol_pump,,,
Petrol Pump,27.1246406,78.4667192,petrol_pump,,,
Petrol Pump,27.2032957,78.3150085,petrol_pump,,,
Petrol Pump,27.1978822,78.3274957,petrol_pump,,,
Petrol Pump,27.117767,78.1274032,petrol_pump,,,
Petrol Pump,27.2320567,78.1676041,petrol_pump,,,
Petrol Pump,27.2312412,78.1674403,petrol_pump,,,
Petrol Pump,27.232189,78.1890217,petrol_pump,,,
Petrol Pump,27.2309892,78.2226677,petrol_pump,,,
Petrol Pump,27.2284417,78.1445889,petrol_pump,,,
Petrol Pump,27.2312011,78.161066,petrol_pump,,,
petrol pemp,27.3321129,78.1339029,petrol_pump,,,
Petrol Pump,27.4603428,77.9998084,petrol_pump,,,
Petrol Pump,28.423676,77.804643,petrol_pump,,,
Petrol Pump,30.8419544,76.1623662,petrol_pump,,,
Petrol Pump,30.8508287,76.0893511,petrol_pump,,,
Petrol Pump,30.86685,76.0109287,petrol_pump,,,
Indian Oil,30.846219,76.1394301,petrol_pump,,,
Petrol Pump,19.618505,74.6646419,petrol_pump,,,
Petrol Pump,11.4548543,77.4440328,petrol_pump,,,
Petrol Pump,11.4550228,77.44286,petrol_pump,,,
Warana Petrol Pump,16.2140965,74.3522101,petrol_pump,,,
Indian Oil,11.1124779,77.0305876,petrol_pump,,,
Petrol Pump,11.0937615,77.031773,petrol_pump,,,
Petrol Pump,27.0898473,78.6183753,petrol_pump,,,
Petrol Pump,27.0562755,78.5800298,petrol_pump,,,
HP,25.1532989,73.0749403,petrol_pump,,,
Bharat Petroleum,25.1529688,73.0748508,petrol_pump,,,
Bharat Petroleum,9.8847212,76.6409035,petrol_pump,,,
Indian Oil,16.7335804,82.20288,petrol_pump,,,
Bharat petroleum Fuel station,21.1327734,79.0989192,petrol_pump,,,
Petrol Pump,20.7315168,76.884572,petrol_pump,,,
Petrol Pump,20.7014632,77.0059144,petrol_pump,,,
Petrol Pump,20.7019506,77.0042994,petrol_pump,,,
Reliance,25.3323172,73.1839037,petrol_pump,,,
Bharath petrol bunk,17.0820486,78.2082778,petrol_pump,,,
IndianOil,24.6943549,73.6365483,petrol_pump,,,
HP,21.1582555,79.0794847,petrol_pump,,,
Petrol Pump,26.9416946,77.8331614,petrol_pump,,,
Petrol Pump,27.1031174,77.6803977,petrol_pump,,,
Petrol Pump,26.8251524,77.7411393,petrol_pump,,,
Petrol Pump,26.5302486,77.3889468,petrol_pump,,,
HP,21.1430461,79.0955505,petrol_pump,,,
HP,21.149434,79.1201215,petrol_pump,,,
HP,21.1526391,79.0958493,petrol_pump,,,
HP,21.1384636,79.079639,petrol_pump,,,
HP,21.1372313,79.0663121,petrol_pump,,,
Petrol Pump,21.1507693,79.1491031,petrol_pump,,,
Anish Petrofuel Service,8.7525652,77.7037743,petrol_pump,,,
Hindusthan Petroleum,8.7541002,77.7046438,petrol_pump,,,
Hindusthan Petroleum,8.7587122,77.7080666,petrol_pump,,,
HP,9.1908966,77.8640416,petrol_pump,,,
Bharat Petroleum,9.2203812,77.8885735,petrol_pump,,,
Hindusthan Petroleum,9.3666127,77.9148343,petrol_pump,,,
Bharat Petroleum,9.8275234,78.0804402,petrol_pump,,,
Jasmine Filling Station,9.8408172,78.1046414,petrol_pump,,,
HP,9.8629703,78.1236639,petrol_pump,,,
Indian Oil,9.8686884,78.1282901,petrol_pump,,,
Indian Oil,9.8962226,78.1610535,petrol_pump,,,
Indian Oil,9.9512285,78.1674575,petrol_pump,,,
Indian Oil,10.7891437,78.6960956,petrol_pump,,,
Petrol Pump,24.9267329,72.8658176,petrol_pump,,,
Jana Bharat Gas Agency,12.9072677,77.546892,petrol_pump,,,
हिन्दी,22.297953,79.1711046,petrol_pump,,,
Indian Oil,17.0478569,74.2549948,petrol_pump,,,
Ioc Petrol Pump,8.9784352,76.5350643,petrol_pump,,,
Bajrakabati Road Petro Pump,20.465582,85.8866836,petrol_pump,,,
HP Petrol Pump,30.9638212,77.1967604,petrol_pump,,,
HP Petrol Pump Sushant Transport,16.1216947,74.2086462,petrol_pump,,,
Petrol Pump,28.0967616,73.8655638,petrol_pump,,,
Petrol Pump,28.072926,73.548979,petrol_pump,,,
Hindustan Petroleum,11.0431731,75.9050834,petrol_pump,,,
HP,11.0487223,75.8587129,petrol_pump,,,
Indian Oil,15.4400476,73.8733674,petrol_pump,,,
HP,11.2585461,75.8017978,petrol_pump,,,
Bharath Petroleum,11.0467526,75.9111882,petrol_pump,,,
Petrol Pump,24.8339836,85.4045577,petrol_pump,,,
District Court Road,17.3241392,76.8315191,petrol_pump,,,
Petrol Station,10.9675632,75.8848971,petrol_pump,,,
Petrol Pump,25.5261052,90.8707044,petrol_pump,,,
Petrol Pump,25.5268649,90.8654097,petrol_pump,,,
Indian Oil Petrol Pump,22.9889199,75.833257,petrol_pump,,,
Indian Oil,26.5039894,91.1605175,petrol_pump,,,
Petrol Pump,25.2578285,79.1390292,petrol_pump,,,
HP Gas,16.0699684,78.9087296,petrol_pump,,,
LPG Gas Station,16.6650688,74.2464111,petrol_pump,,,
Petrol Pump,30.3946441,76.7779337,petrol_pump,,,
Bharat Petroleum,25.381027,78.7207753,petrol_pump,,,
Indian Oil,13.2856333,80.235788,petrol_pump,,,
HP,13.2844207,80.2419204,petrol_pump,,,
Mehatpur Filling Station,31.4137857,76.3395731,petrol_pump,,,
Petrol Pump,25.4525319,78.5502982,petrol_pump,,,
Petrol Pump,25.4547218,78.5411983,petrol_pump,,,
Petrol Pump,25.4576336,78.4996951,petrol_pump,,,
Petrol Pump,19.0467822,72.8787127,petrol_pump,,,Mahanagar Gas Limited
Indian Oil,18.9982037,73.1236641,petrol_pump,,,
Petrol Pump,29.2869098,75.4777545,petrol_pump,,,
Bharat Petroleum,21.1713986,79.0800281,petrol_pump,,,
Petrol Pump,21.0968107,81.0256581,petrol_pump,,,
Petrol Pump,11.1027733,79.64277,petrol_pump,,,
Indian Oil Gas Station,15.1424609,73.9549158,petrol_pump,,,
Petrol Pump,20.8896446,79.2879432,petrol_pump,,,
Petrol Pump,26.5520077,82.6630182,petrol_pump,,,
Petrol Pump,30.8815867,75.8950129,petrol_pump,,,
Petrol Pump,24.930692,79.5774929,petrol_pump,,,
Petrol Pump,20.5175055,78.9805002,petrol_pump,,,
Indian Oil,21.0932111,79.0658797,petrol_pump,,,
Petrol Pump,20.6164293,78.9317392,petrol_pump,,,
Hindustan Petroleum,21.0629717,79.0576387,petrol_pump,,,
Bharat Petroleum,21.0527078,79.0537581,petrol_pump,,,
Petrol Pump,21.0420055,79.0515678,petrol_pump,,,
Indian Oil,21.0026978,79.0403243,petrol_pump,,,
Indian Oil,20.9226492,78.9997613,petrol_pump,,,
Bharat Petroleum,20.8117127,78.9595504,petrol_pump,,,
Petrol Pump,20.632734,78.926016,petrol_pump,,,
Hindustan Petroleum,20.6269599,78.9264002,petrol_pump,,,
Petrol Pump,10.2608127,77.8415639,petrol_pump,,,
Indian Oil,10.7103047,78.5376515,petrol_pump,,,
Petrol Pump,27.1771863,88.5235559,petrol_pump,,,
HP,15.460573,74.9621347,petrol_pump,,,
Petrol Pump,28.207936,77.189545,petrol_pump,,,
Petrol Pump,28.2009198,77.2185148,petrol_pump,,,
Indian Oil,28.4496992,77.1840092,petrol_pump,,,
Petrol Pump,28.0910312,77.3966559,petrol_pump,,,
Petrol Pump,28.1949511,77.2336645,petrol_pump,,,
Petrol Pump,28.1632207,77.2848436,petrol_pump,,,
Petrol Pump,28.0407293,77.4535642,petrol_pump,,,
Petrol Pump,26.673195,79.164446,petrol_pump,,,
PETROL PUMP,27.6788329,76.7044351,petrol_pump,,,
Bharat Petroleum,21.5449305,80.231446,petrol_pump,,,
Petrol Pump,22.1397458,80.1253988,petrol_pump,,,
Indian Oil,21.5245481,80.2223285,petrol_pump,,,
HP,19.254598,72.8671784,petrol_pump,,,
Petrol Pump,11.5587717,78.7894092,petrol_pump,,,
Indian Oil Petrol Pump,22.7515199,75.8907617,petrol_pump,,,
Petrol Pump,30.9070403,75.8773308,petrol_pump,,,
Petrol Pump,13.082421,80.2091831,petrol_pump,,,
Petrol Pump,13.0920509,80.2512648,petrol_pump,,,
Petrol Pump,20.7164134,77.003654,petrol_pump,,,
Petrol Pump,20.715774,77.0035421,petrol_pump,,,
Indian Oil,21.1474193,79.1198176,petrol_pump,,,
Petrol Pump,16.7994655,74.284544,petrol_pump,,,
Petrol Pump,13.1237034,80.2215577,petrol_pump,,,
Petrol Pump,17.3821271,74.1087569,petrol_pump,,,
Petrol Pump,17.5404294,74.0614925,petrol_pump,,,
Indian Oil,9.520367,76.3561474,petrol_pump,,,
Indian Oil,9.4999394,76.3491221,petrol_pump,,,
Petrol Pump,18.9760562,72.8088408,petrol_pump,,,
Indian Oil Petrol Pump,19.2801372,72.9261626,petrol_pump,,,
Assam Oil,28.0577338,95.3314763,petrol_pump,,,
Petrol Pump,28.221901,78.217604,petrol_pump,,,
Petrol Pump,28.227083,78.20217,petrol_pump,,,
Petrol Pump,28.198743,78.283725,petrol_pump,,,
Petrol Pump,28.223696,78.432105,petrol_pump,,,
Petrol Pump,28.240236,78.150633,petrol_pump,,,
Petrol Pump,28.218655,78.467696,petrol_pump,,,
Petrol Pump,28.204408,78.489578,petrol_pump,,,
Petrol Pump,28.199528,78.496948,petrol_pump,,,
Petrol Pump,28.071455,78.73442,petrol_pump,,,
Petrol Pump,28.065651,78.757495,petrol_pump,,,
Petrol Pump,28.067414,78.776421,petrol_pump,,,
Petrol Pump,28.175594,78.543636,petrol_pump,,,
Petrol Pump,28.152706,78.620473,petrol_pump,,,
Petrol Pump,28.068183,78.770413,petrol_pump,,,
Petrol Pump,10.1073281,76.3593915,petrol_pump,,,
Indian Oil,18.7185093,73.6697111,petrol_pump,,,
Indian Oil,19.2853276,72.8700351,petrol_pump,,,
HP,17.4733428,78.3273217,petrol_pump,,,Ganga Filling Station
Bharat Petroleum,17.4150869,78.3941554,petrol_pump,,,
IndianOil,17.41703,78.4102784,petrol_pump,,,Friends Filling Station
Indian Oil,14.6969488,76.8547914,petrol_pump,,,
Petrol Pump,28.033144,79.135675,petrol_pump,,,
Petrol Pump,28.0587682,79.1275478,petrol_pump,,,
Petrol Pump,28.023308,79.101113,petrol_pump,,,
Petrol Pump,28.1944747,79.0634188,petrol_pump,,,
Petrol Pump,28.004456,79.02882,petrol_pump,,,
Petrol Pump,28.0484614,79.1319132,petrol_pump,,,
Petrol Pump,28.1103747,79.0942715,petrol_pump,,,
Petrol Pump,28.1898813,79.0656758,petrol_pump,,,
Petrol Pump,28.214253,79.050604,petrol_pump,,,
Petrol Pump,28.216116,79.048795,petrol_pump,,,
Petrol Pump,28.2252706,79.0395053,petrol_pump,,,
Petrol Pump,28.3034172,78.9437013,petrol_pump,,,
Petrol Pump,28.2402394,79.0225152,petrol_pump,,,
Petrol Pump,28.006376,79.04017,petrol_pump,,,
Petrol Pump,27.734698,78.763161,petrol_pump,,,
Petrol Pump,27.704311,78.738046,petrol_pump,,,
Petrol Pump,27.626808,78.714936,petrol_pump,,,
Petrol Pump,27.5623388,78.6659035,petrol_pump,,,
HP Petrol Pump,27.559582,78.6592723,petrol_pump,,Etah,Fauji Gas
Petrol Pump,27.503346,78.571075,petrol_pump,,,
Petrol Pump,27.347904,78.359888,petrol_pump,,,
Petrol Pump,27.334263,78.343998,petrol_pump,,,
Petrol Pump,27.282811,78.291141,petrol_pump,,,
Petrol Pump,28.015315,79.082916,petrol_pump,,,
Petrol Pump,28.0085987,79.011716,petrol_pump,,,
Petrol Pump,27.982361,78.95928,petrol_pump,,,
Petrol Pump,27.906771,78.82128,petrol_pump,,,
Petrol Pump,27.744448,78.775058,petrol_pump,,,
Petrol Pump,27.693069,78.737339,petrol_pump,,,
Petrol Pump,27.473286,78.531811,petrol_pump,,,
Petrol Pump,28.0079735,79.0006196,petrol_pump,,,
Petrol Pump,27.946263,78.881733,petrol_pump,,,
Petrol Pump,27.910188,78.836788,petrol_pump,,,
Petrol Pump,27.440026,78.483973,petrol_pump,,,
Petrol Pump,27.424108,78.456746,petrol_pump,,,
Petrol Pump,27.323711,78.33186,petrol_pump,,,
CNG gujarat,22.0797165,73.1603384,petrol_pump,,,
Indian Oil,18.5225285,73.8666574,petrol_pump,,,
Essar pump,10.1687865,76.2342699,petrol_pump,,,
Reliance Petrol Station,14.7411059,78.5685794,petrol_pump,AP,,
Reliance fuelling station,10.2194567,76.3773606,petrol_pump,,,
Petrol Pump,10.2377978,76.2090321,petrol_pump,,,
Indraprastha Gas Limited,28.5385446,77.1326402,petrol_pump,,,
Jiwan Service Station,28.6045138,77.2245624,petrol_pump,,,
CNG gas station and Petrol Pump,22.7154309,75.8410687,petrol_pump,,,
HP Petrol Pump,25.4658444,78.6455509,petrol_pump,,,
Indian Oil,17.4296684,78.3744683,petrol_pump,,,Lumbini Filling Station
Petrol Pump,10.6891581,75.9883148,petrol_pump,,,
HP,9.9275994,78.1689165,petrol_pump,,,
HP,9.8846855,78.1473579,petrol_pump,,,
Indian Oil,9.9552227,78.1823788,petrol_pump,,,
Bharat Petroleum,9.9731196,78.2157954,petrol_pump,,,
Petrol Pump,24.5653033,73.6937135,petrol_pump,,,
Aggarwal Petrol Pump,31.5504189,75.8810559,petrol_pump,,,
Indian Oil Petrol Pump,22.7051042,75.8439517,petrol_pump,,,mahunaka
Bharat Petroleum,21.0979376,79.1516777,petrol_pump,,,
Indian Oil,11.7194742,79.768676,petrol_pump,,,
Cng petrol pump,21.2988092,72.9538973,petrol_pump,,,
Shivam petroliums,22.4730259,70.070294,petrol_pump,,,
India,10.326077,77.9851473,petrol_pump,,,
F R fuels,21.2430639,81.6147915,petrol_pump,,,
HP,24.76764,78.8333049,petrol_pump,,,
Petrol Pump,20.5876406,79.6768905,petrol_pump,,,
Petrol Pump,27.4869352,95.2804372,petrol_pump,,,
Petrol Pump,26.7905004,80.9252067,petrol_pump,,,
Petrol Pump,22.720551,75.838656,petrol_pump,,,
Bharat Petroleum,23.1697683,72.8191981,petrol_pump,,,
petro pump,26.4592514,76.7041078,petrol_pump,,,
Petrol Pump,26.4304983,76.6634,petrol_pump,,,
Petrol Pump,26.455205,76.7001333,petrol_pump,,,
Petrol Pump,26.3642717,76.5235033,petrol_pump,,,
Petrol Pump,26.4723363,76.7813665,petrol_pump,,,
Petrol Pump,26.4773901,77.0074561,petrol_pump,,,
Petrol Pump,26.477375,76.762185,petrol_pump,,,
Petrol Pump,26.461995,76.814405,petrol_pump,,,
Petrol Pump,13.0680837,80.1280612,petrol_pump,,,
Petrol Pump,13.0677903,80.1306714,petrol_pump,,,
Bharat Petroleum,10.0355311,76.3143412,petrol_pump,,,
Petrol Pump,26.6556233,77.0005383,petrol_pump,,,
Petrol Pump,26.7435683,77.0296167,petrol_pump,,,
Petrol Pump,26.8283917,77.0116567,petrol_pump,,,
Petrol Pump,26.9184917,76.977135,petrol_pump,,,
Petrol Pump,26.956095,76.95224,petrol_pump,,,
Petrol Pump,26.9791173,76.944074,petrol_pump,,,
Petrol Pump,26.6771117,77.00102,petrol_pump,,,
Petrol Pump,26.699835,77.0148417,petrol_pump,,,
Petrol Pump,26.7619117,77.0280017,petrol_pump,,,
Petrol Pump,26.8156517,77.0136417,petrol_pump,,,
Petrol Pump,27.0144867,76.9344783,petrol_pump,,,
Petrol Pump,27.0243983,76.9315467,petrol_pump,,,
Petrol Pump,27.1316883,77.7670817,petrol_pump,,,
Petrol Pump,27.5521354,95.5348478,petrol_pump,,,
Petrol Pump,27.538728,95.5056087,petrol_pump,,,
Bharat Petroleum,16.3774481,77.9414799,petrol_pump,,,
Vande Mataram Essar Petroleum,23.6107531,72.3637258,petrol_pump,,,
MM Bharat Petroleum,23.609766,72.3670598,petrol_pump,,,
SRI VIGNESWARA AUTO FLG. STN,16.3852693,77.9409476,petrol_pump,,,
Alathur petrol pump,10.6474366,76.5479953,petrol_pump,,,
Petrol Pump,13.2997631,76.2562358,petrol_pump,,,
Hindustan Petroleum,21.4548994,80.1959466,petrol_pump,,,
Hindustan Petroleum,21.8076781,80.2018672,petrol_pump,,,
Hindustan Petroleum,21.7939398,80.2111496,petrol_pump,,,
Indian Oil,21.7264075,79.4508074,petrol_pump,,,
Hindustan Petroleum,21.7138702,79.4408266,petrol_pump,,,
Indian Oil,21.7136211,79.4414631,petrol_pump,,,
Hindustan Petroleum,21.8095376,80.1991388,petrol_pump,,,
Indian Oil,22.1703388,79.692915,petrol_pump,,,
Bharat Petroleum,21.5662877,79.3607559,petrol_pump,,,
Indian Oil,21.1619119,79.2381027,petrol_pump,,,
Indian Oil,21.1444383,79.171933,petrol_pump,,,
Bharat Petroleum,17.4854831,78.3198393,petrol_pump,,,
Petrol Pump,24.7347635,80.0241111,petrol_pump,,,
Petrol Pump,20.4834729,79.9195076,petrol_pump,,,
Petrol Pump,24.3197737,79.119222,petrol_pump,,,
Petrol Pump,22.600323,77.0204234,petrol_pump,,,
Petrol Pump,20.6079198,79.8528733,petrol_pump,,,
Petrol Pump,15.9017909,75.4981376,petrol_pump,,,
Petrol Pump,18.2134222,78.3950142,petrol_pump,,,
Indian Oil,30.5740258,76.4450521,petrol_pump,,,
Petrol Pump,18.7749188,78.2522084,petrol_pump,,,
Petrol Pump,22.16676,79.5348732,petrol_pump,,,
AVM Fuel Service,10.3612746,78.8119498,petrol_pump,,,Indian Oil Corporation
HP,19.1396595,72.9308196,petrol_pump,,,
Indian Oil,8.2213408,77.4879048,petrol_pump,,,
Indian Oil Petrol Station,8.7807489,77.722043,petrol_pump,,,
HP,8.2186906,77.4816673,petrol_pump,,,
HP,10.8008263,78.6896381,petrol_pump,,,
Bharat Petroleum,8.2089517,77.4581714,petrol_pump,,,
Bharat Petroleum,10.7990068,78.6873335,petrol_pump,,,
HP,8.2222833,77.4910481,petrol_pump,,,
Petrol Pump,8.2415161,77.5163993,petrol_pump,,,
Bharat Petroleum,8.8223119,77.7508582,petrol_pump,,,
Petrol Pump,8.8700067,77.7800519,petrol_pump,,,
HP,8.8813523,77.7719551,petrol_pump,,,
Petrol Pump,32.1509917,76.2725126,petrol_pump,,,
HP,9.9522472,76.3376728,petrol_pump,,,
Indian Oil,9.9527791,76.3383769,petrol_pump,,,
Kulur Fuel Station,12.9243563,74.8293817,petrol_pump,,,
Indian Oil,20.7395254,79.5523884,petrol_pump,,,Indian Oil
Patil Brothers Petroleum,20.7614513,79.5292935,petrol_pump,,,Bharat Petroleum
P. V. Automobiles,20.7640652,79.5252086,petrol_pump,,,
H. K. Automobiles,20.7856017,79.4811485,petrol_pump,,,Indian Oil
Petrol Pump,20.838105,79.341036,petrol_pump,,,
Hindustan Petroleum,12.7989395,77.6013105,petrol_pump,,,
Petrol Pump,28.5558238,77.0543873,petrol_pump,,,
Petrol Station ,23.1792359,77.4387491,petrol_pump,,,
Petrol Pump,12.9040344,80.1425781,petrol_pump,,,
Petrol Pump,21.0263391,79.1746554,petrol_pump,,,
Petrol Pump,21.0239537,79.1767316,petrol_pump,,,
Reliance petrol pump,22.4677223,73.1148375,petrol_pump,,,
Petrol Pump,26.486388,80.3393933,petrol_pump,,,
Musket Fuels,9.1185465,76.4856291,petrol_pump,,,
Petrol Pump,9.1267192,76.5023636,petrol_pump,,,
HP Petrol Pump,9.1328703,76.5134087,petrol_pump,,,
Petrol Pump,28.9221268,79.9674142,petrol_pump,,,Reliance
HP,16.8209272,81.2595461,petrol_pump,,,
Petrol Pump,21.0424431,79.1696365,petrol_pump,,,
Petrol Bunk,18.674893,83.9488235,petrol_pump,,,HP
പെട്രോള്‍ പമ്പ്‌,10.2272319,76.2000106,petrol_pump,,,
Navkar Servo Centre,21.1570839,79.6390448,petrol_pump,,,
HP,21.1569251,79.647888,petrol_pump,,,hindustanpetroleum
Bharat Petrol Pump,21.1571502,79.6542905,petrol_pump,,,
Indian Oil Petrol Pump,21.1571002,79.6558327,petrol_pump,,,Indian Oil
HP PETROL PUMP - VINAYAKA ENTERPRISE,21.1829776,79.6587349,petrol_pump,,,Hindustan petroleum
Petrol Pump,28.0856059,79.628205,petrol_pump,,,
Petrol Pump,16.2064675,77.3266664,petrol_pump,,,
Indian Oil,26.5518625,90.1368047,petrol_pump,,,
Madhepura Fuel Center,25.9298125,86.7957619,petrol_pump,,,
HP Petrol Pump - Sidhart Fuels,25.909233,86.8380444,petrol_pump,,,
Petrol Pump,25.9122285,86.7661837,petrol_pump,,,
Indian Oil,25.8950537,86.9934205,petrol_pump,,,
Bharat Petroleum,12.9434017,77.5771336,petrol_pump,,,
Ioc,11.6809329,75.9743391,petrol_pump,,,
Yawalkar Petrol Pump ,21.4760564,78.2694631,petrol_pump,,,
HP petrol pump,10.8064755,78.6838403,petrol_pump,,,
HP Petrol Pump,25.9162223,86.8053774,petrol_pump,,,
Bp,11.8475638,76.0637955,petrol_pump,,,
Kotpalliwar Brothers,20.3848903,78.1238032,petrol_pump,,,
Petrol Pump,21.9153252,69.5923673,petrol_pump,,,
INDIAN OIL PETROL PUMP,20.3755447,78.1115482,petrol_pump,,,
Reliance,20.3892298,78.1422139,petrol_pump,,,
HREE PETRO SERVICES ,20.3815665,78.1456364,petrol_pump,,,
Shree renuka petroleum services,20.3807343,78.1463499,petrol_pump,,,
Petrol Pump,19.7992557,85.6667067,petrol_pump,,,
Chintamani Petrol Pump,20.3891367,78.1232582,petrol_pump,,,
HP Gandhi Petrol Pump,20.3890184,78.1229284,petrol_pump,,,
Shiv Krupa,21.7870404,69.5903804,petrol_pump,,,
Bajoriya Petrol Pump ,20.3664406,78.0977735,petrol_pump,,,
HP PETROL PUMP - M.K.MOTORS ,20.3988271,78.124583,petrol_pump,,,
Petrol Pump,24.5137385,83.0228593,petrol_pump,,,
Petrol Pump,24.5258875,83.0229224,petrol_pump,,,
Indian Oil,18.9558692,72.8325809,petrol_pump,,,
Petrol Pump,18.95806,72.8252896,petrol_pump,,,
Bharat Petroleum,22.5520205,88.3717304,petrol_pump,,,
Petrol Pump,19.9986336,75.191555,petrol_pump,,,
jalalpur fuel station,25.9221251,87.5397219,petrol_pump,,,
Petrol Pump,19.8767223,75.3168865,petrol_pump,,,
Petrol Pump,20.5803352,75.7252056,petrol_pump,,,
HP Petrol Pump,21.3909955,79.5875466,petrol_pump,,,
Petrol Pump,29.0426976,77.7946428,petrol_pump,,,
Indian Oil,28.709819,77.4553646,petrol_pump,,,
Bharat Petroleum pump,28.6474139,77.3785236,petrol_pump,,,
Petrol Pump,13.1725095,80.3055945,petrol_pump,,,
Petrol Pump,9.3833421,76.5742295,petrol_pump,,,
Petrol Pump,9.3857447,76.5753067,petrol_pump,,,
Petrol Pump,9.3872236,76.5753094,petrol_pump,,,
Petrol Pump,9.3867455,76.5752827,petrol_pump,,,
Bharat Petroleum,22.5498214,88.3560088,petrol_pump,,,
HP,22.5513864,88.3542235,petrol_pump,,,
Petrol Pump,25.9180372,91.877252,petrol_pump,,,
BR Petrol Pump,25.4485707,78.577188,petrol_pump,,,
Fuel station,14.7952524,75.991344,petrol_pump,KA,Davanagere,
Maa Durga Fuel Station,25.2040587,84.9971719,petrol_pump,,,
Indian oil,27.3065795,88.1859922,petrol_pump,,,
HP,11.3141918,77.004036,petrol_pump,,,
Reliance,11.5079917,77.2330425,petrol_pump,,,
HP,11.4897487,77.1232876,petrol_pump,,,
Petrol Pump,11.6718148,78.1173165,petrol_pump,,,
Petrol Pump,9.9272337,78.1532714,petrol_pump,,,
Bharat Petroleum,22.5612312,88.3588968,petrol_pump,,,
Bharat Petroleum,23.076537,72.5234735,petrol_pump,,,
Petrol Pump,28.760422,77.9808632,petrol_pump,,,
Police Kalyan Petrol Pump,20.9314794,77.7720677,petrol_pump,,,
Reliance Petroleum,14.4507584,75.9422398,petrol_pump,,,Reliance Industries
Essar Petrol Pump,20.9729816,77.7743851,petrol_pump,,,
Pande Petrol Pump,20.9721603,77.7742045,petrol_pump,,,
Indian Oil Petrol Pump,20.9435977,77.7700765,petrol_pump,,,
Petrol Pump,20.9363015,77.764027,petrol_pump,,,
HP Petrol Pump - Kalim & Company,20.9361837,77.7638366,petrol_pump,,,
BPCL G M Agrawal,20.9348309,77.7617338,petrol_pump,,,
Bharat Petrol Pump,20.9327617,77.7567395,petrol_pump,,,
"Planet Service Station ( Sony, Karbonn, Micromax)",20.9299873,77.7542074,petrol_pump,,,
"Himmat, Indian Oil Petrol Pump",20.9003632,77.7626098,petrol_pump,,,
Kuzhur Petrol Station,10.2078048,76.2966474,petrol_pump,,,
Asoriya Petrol Pump,20.9398413,77.7442549,petrol_pump,,,
Parvati Servo Petroleum,20.9478314,77.7357334,petrol_pump,,,
Mandar Petrol Pump,20.9478555,77.7594415,petrol_pump,,,
Bharat Petroleum,20.8926744,77.7471522,petrol_pump,,,
Bharat Petroleum,20.9033707,77.7498966,petrol_pump,,,
