name,lat,lng,type,state,district
Government Lower Primary School Manhampara,12.5590884,75.1973023,school,,
K P Aided Lower Primary School Kottamkuzhy,12.5189409,75.1578011,school,,
Buds School Poovadka,12.5376364,75.1597025,school,,
Corporation High School,11.6710922,78.1859215,school,,
Little Angels School,33.9386776,75.1137896,school,,
St. Joseph's School,30.7773322,76.784948,school,,
Noble English School,18.5059952,73.8623128,school,,
Neotan Government School,27.4598623,96.0926143,school,,
"National Lower Primary School, Puthiyanirath",11.3230894,75.7470782,school,,
"Aided M Lower Primary School, Puthiya Nirath",11.3208565,75.7501037,school,,
Sree Narayana Central School,11.296955,75.7610755,school,,
"MES Central School, Pavangad",11.3104709,75.7590631,school,,
Evergreen English Medium School,11.3240173,75.7580031,school,,
"Government Upper Primary School, Puthur",11.3116515,75.7584879,school,,
Ushodaya Talent School,16.3713724,77.9360249,school,,
ZPHS Urdu medium,16.3827878,77.9387795,school,,
Ramthakur Boys School Playground,23.8214762,91.2874662,school,,
New English School Highschool ground,17.5165573,75.4475667,school,,
K.D.R Bhosale Vidya Mandir,16.4397568,74.2772362,school,,
ITI Sadashivnagar,16.4259078,74.2877224,school,,
Ideal English Medium School Sadashivnagar,16.4255823,74.2876407,school,,
"New English School & Junior Collage , Sadashivnagar",16.4244331,74.2878391,school,,
Govt Primary School Umarpoti,21.1303859,81.3476775,school,,
"Government Boys Higher Secondary School, Parayanchery",11.2544236,75.7968037,school,,
Vidya Mandir Sonage,16.427265,74.263543,school,,
Mahatma Jyotiba Fule Vidya Mandir Surupali,16.414895,74.2426108,school,,
Bhimaji Ambuji Shinde Biroba Vidylay & Junior college Rahimpur,19.5562167,74.3061183,school,,
Abhinav School,18.4818296,74.0298963,school,,
ZP School Khedale,19.2597945,73.5473928,school,,
Gurukul Academy,26.875625,80.9820831,school,,
Fayaz Educational Institute,34.0351008,74.8180287,school,,
Ryan International School (ICSE),19.1723236,72.8726025,school,,
Saint Luke's Convent School,33.7385524,75.1636717,school,,
Master E.K Bala Bhanu Vidyalam,16.188189,81.1338939,school,,
S.G.K. Modern Public School,12.899218,77.4681595,school,,
Aspee Nutan English Medium School,19.1922983,72.8457233,school,,
"Senior Basic School ( SBS ), Olassery",10.7209442,76.6986435,school,,
ZIA Lower Primary School Kunjar,12.5653589,75.0220111,school,,
"Sree Sankara Narayana Panchayath Aided Lower Primary School, Udayagiri",12.6018446,75.060683,school,,
GF Upeer Primary School Kizhure,12.4635231,74.9948819,school,,
Government Upper Primary School Chembarika,12.449149,75.0022117,school,,
MIC English Medium School,12.4817949,75.047644,school,,
Thenur West Aided Upper Primary School,10.8027721,76.537897,school,,
Parli Higher Secondary School,10.7974405,76.5627913,school,,
"Government Upper Primary School, Edathara",10.7868188,76.5758424,school,,
"Government Upper Primary School, Vazhukkappara",10.8209373,76.5735083,school,,
Higher Secondary School Devsar,33.6332319,75.079304,school,,
Rajeev Gandhi Memorial English Medium School,10.7897671,76.5698105,school,,
Kamba Government Lower Primary School,10.8110207,76.581613,school,,
Mandekad Aided Lower Primary School,10.8091101,76.5650161,school,,
"Government Lower Primary School, Odannur",10.7878086,76.5530569,school,,
Thenur Aided Junior Basic School,10.7994517,76.5530888,school,,
Sadhana Vidyalaya,19.3386226,80.4353799,school,,
"Government Lower Primary School, Parayanchery",11.2560862,75.79729,school,,
"Government Girls Higher Secondary School, Parayancheri",11.25575,75.7973853,school,,
Ganapath Aided Lower Primary  & Upper Primary School,11.2553993,75.7992241,school,,
Chinmaya Vidyalaya,11.2611143,75.8111803,school,,
Government Lower Primary School Kalanad New,12.4577711,75.0238862,school,,
Government Upper Primary School Thekkil West,12.491682,75.0535751,school,,
Noorul Islam Aided Lower Primary School Deli,12.4777941,75.018163,school,,
Government Lower Primary School Chathankai,12.45414,75.0066876,school,,
Medical College Campus Higher Secondary School,11.2685791,75.8246855,school,,
"Aided Lower Primary School, Nallalam",11.2106767,75.8062878,school,,
Hidayathul Anam Nursery Lower Primary School,11.2129779,75.8061143,school,,
"Government High School, Nallalam",11.2181003,75.8194817,school,,
Calicut Orphanage Higher Secondary School,11.2082116,75.8131619,school,,
"Vivekananda Vidhyalayam, Marad",11.2000816,75.7933139,school,,
Marad Fisheries Lower Primary School,11.1991997,75.7908755,school,,
Govindavilas Aided Lower Primary School,11.1992081,75.8018225,school,,
Jinarajadas Lower Primary School,11.2081019,75.7915112,school,,
Sahyadri Vidyalaya Bramhanwada,19.3441002,74.03533,school,,
Satyawati Sood Arya Girls senior secondary school,28.5870203,77.2516215,school,,
Nios Study center,28.5871452,77.2514966,school,,
YMCA Public School,28.5872431,77.2511171,school,,
St. Mary's LPS Chalakudy,10.3026608,76.338092,school,,
"Government Vocational Higher Secondary School, Alanallur",11.0101717,76.3530942,school,,
"Government Higher Secondary School, Edathanattukara",11.0596966,76.3470552,school,,
"MESKTM Lower Primary School, Edathanattukara",11.0655728,76.3357242,school,,
"St Thomas Lower Primary School, Uppukulam",11.0781,76.3560845,school,,
"Government Modern Lower Primary School, Karkidamkunnu",11.0339985,76.3018743,school,,
"Alanallur Lower Primary School, Palakkazhi",11.0217431,76.337729,school,,
Mukt Vidya Mandir School.,30.9394819,75.8721144,school,,
"Government Lower Primary School, Karakkitamkunnu",11.0415648,76.3111733,school,,
"Aided M Lower Primary School, Edathanattukara East",11.0612759,76.3418784,school,,
"Aided Lower Primary School, Kattukulam",10.9999014,76.3636758,school,,
IRMLPS School,10.2968315,76.3218966,school,,
School,25.4021125,81.8612991,school,,
Government Primary School,28.4792729,77.0842019,school,,
Cheekkonnu Upper Primary School,11.7072566,75.7220386,school,,
Cheekkonnu M Lower Primary School,11.7075672,75.7104182,school,,
"Government Lower Primary School, Thinoor",11.7117431,75.7131024,school,,
Naripatta South Lower Primary School,11.6880049,75.7027341,school,,
Cheekkonnu M Lower Primary School,11.6972483,75.7001232,school,,
Naripatta M Lower Primary School,11.699015,75.6897655,school,,
K.V.K.M.M.Upper Primary School,11.6706602,75.7664785,school,,
Patterkulangara Lower Primary School,11.6733843,75.7500293,school,,
"Adukkath Lower Primary School, Kallad",11.6594628,75.7701306,school,,
Changaramkulam Upper Primary School,11.6760727,75.7345122,school,,
Akkal LV Lower Primary School,11.6834794,75.7573872,school,,
Kovukkunnu Lower Primary School,11.6867117,75.7311069,school,,
Thaleekkara Lower Primary School,11.6659349,75.7518764,school,,
VidyaNiketan English Medium School,18.4713173,73.8669025,school,,
"Lower Primary School, Valayam",11.720139,75.6761554,school,,
"Government Lower Primary School, Chuzhali",11.7424998,75.7042377,school,,
Valayam North Lower Primary School,11.7334617,75.6762891,school,,
Chaliyattupoyil Lower Primary School,11.7354145,75.6889347,school,,
Cherumoth Lower Primary School,11.7159143,75.6742586,school,,
"M Lower Primary School, Cherumoth",11.7150034,75.67427,school,,
Late Anantrao Pawar memorial school,18.5691131,73.833515,school,,
"Government Ganapath Lower Primary School, East Kallai",11.2357176,75.7935185,school,,
"Kendriya Vidyalaya, Barpeta",26.3354003,91.0084676,school,,
"St. Paul's English Medium School, Barpeta",26.3262766,91.0169887,school,,
School,12.5090318,78.2257343,school,,
Nalanda International Public School,12.4994979,78.2235094,school,,
Crescent Matriculation Higher Seconddary School,12.6003724,78.132787,school,,
New Little Flower Matriculation Higher Secondary School,12.6607923,78.0169012,school,,
John Britto Matriculation Higher Secondary School,11.7676907,78.0513092,school,,
Sri Saraswathi Vidyalaya,12.5620799,78.183049,school,,
St.Antonys LP School,11.5770478,75.8177432,school,,
St. George Higher Secondary School Kulathuvayal,11.5611528,75.8156302,school,,
St. George Lower Primary School Kulathuvayal,11.5604723,75.8154228,school,,
Pushpa LP school Narinada,11.5622328,75.8327849,school,,
Government High School Perambra Plantation,11.5811989,75.8619069,school,,
KP Saidalikkoya Thangal Memorial Albirr School,11.0155895,76.1392174,school,,
vaishnavi pre primary,18.5915288,73.9267201,school,,
Royce international School,18.5736399,73.8843897,school,,
Kidzee karve nagar,18.4873064,73.8196892,school,,
st. ANTHONY SCHOOL,18.5777685,73.8959348,school,,
RIMS international school,18.5813808,73.8963823,school,,
air force school viman nagar,18.5733551,73.9167695,school,,
masoom play school,18.5928737,73.9219416,school,,
"Mahatma Gandhi school ,pune",18.5709819,73.9021006,school,,
school,18.5899936,73.9269425,school,,
dnyanda nutan balvikas,18.4897544,73.8202498,school,,
bharatratna dr.APJ abdul kalam e-learning school,18.4848591,73.8212115,school,,
blue bird nursey school,18.4889072,73.8207628,school,,
tree house play group,18.4897341,73.8203595,school,,
"Government Lower Primary School, Pallikandy",11.231496,75.7786167,school,,
Athma Vidhya Sangham Upper Primary School,11.2038176,75.832466,school,,
"Government Voccational Higher Secondary School, Cheruvannur",11.1939815,75.823427,school,,
Nedunkayam Tribal badal School,11.2927255,76.3383447,school,,
Varikkal LP School,11.2824125,76.311619,school,,
BEM HSS Karulai,11.112812,75.8890975,school,,
"Government Voccational Higher Secondary School, Kinassery",11.2304255,75.8155426,school,,
Olive English School,11.2297064,75.8168837,school,,
"Government Lower Primary School, Thottumaram",11.2311768,75.8134862,school,,
"Government Lower  Primary School, Kacherikkunnu",11.2358734,75.8128231,school,,
Saraswathi Vidya Nikethan School,11.2362139,75.8155888,school,,
Prestige Public School,11.2430554,75.8122897,school,,
कैटजी,25.3043355,82.9788384,school,,
"Aided Lower Primary School, Thiruvode",11.4850036,75.7962435,school,,
"Government Lower Primary School, Vakayad",11.4683423,75.8012559,school,,
Vakayad Aided Upper Primary School,11.4784369,75.789384,school,,
AMLP School Chernoor,11.0951513,75.8797142,school,,
Poonath Nellissery Aided Upper Primary School,11.4879918,75.8230974,school,,
"Naduvannur Higher Secondary School, Vakayad",11.4836192,75.7863799,school,,
"Desa Seva Upper Primary School, Kurumpoyil",11.4821408,75.8564111,school,,
S. Ferrando Memorial School,25.5578994,91.9031976,school,,
Bhagra Damodar High School,23.0773347,86.8451991,school,,
Bhagra Primary School,23.0772724,86.845475,school,,
ANGANAVADY,9.8657749,76.3159778,school,,
ANGANAVADY,9.8778012,76.3098211,school,,
ANGANAVADY,9.9125741,76.2841043,school,,
ANGANAVADY,9.8719156,76.3049022,school,,
AMLP School Kalathingalppara,11.0603161,75.8931779,school,,
AMUP School Kunnathparambu,11.0584119,75.8839429,school,,
AUPS Kodakkad,11.0946707,75.8790031,school,,
"TCMM Upper Primary School, Mulappuram",9.9333841,76.800747,school,,
GMUP School Moonniyur,11.0593167,75.9063071,school,,
Yogadarshanam,12.3352042,76.6297404,school,,
ANGANAVADY,9.8417494,76.3083222,school,,
ANGANAVADY,9.8650945,76.3081636,school,,
ANGANAVADY,9.8575825,76.3010719,school,,
ANGANAVADY,9.866067,76.3090871,school,,
ANGANAVADY,9.8413303,76.307663,school,,
ANGANAVADY,9.8584899,76.301448,school,,
Government Tribal Lower Primary School Chempakathozhu,10.0405706,77.2170114,school,,
"Government Lower Primary School, B L Ram",10.0240472,77.2420802,school,,
Nagamalai Playschool,10.0662908,77.2118035,school,,
St. Michaels Lower Primary School,10.2402229,77.1646174,school,,
Govt LP School Muthukuttipoyil,11.8752552,75.6209514,school,,
Govt LP School Kanhileri,11.8940027,75.5964191,school,,
Govt LP School sivapuram,11.909203,75.6106214,school,,
GLP School Poovampoyil,11.8969826,75.6901975,school,,
Jayanthi Vidyapeedam,11.6967928,79.5514906,school,,
Vallalaar Matriculation Higher Secondary School,11.657725,79.5543688,school,,
School,11.8166554,79.4689558,school,,
Sree Saradha Vidhyalaya Matriculation School,11.7780682,79.544667,school,,
Government Higher Secondary School,11.778153,79.5454237,school,,
St. Paul's Public School,11.7503798,79.5522867,school,,
"BEM Upper Primary School, Puthiyara",11.2551098,75.7884152,school,,
Fathima Matha  AUP school  Peruvannamuzhi.,11.5972524,75.8323645,school,,
ST. Anns public school Chakkittapara,11.5759297,75.8173705,school,,
GLPS Pillaperuvanna,11.5994205,75.7457961,school,,
"Government Lower Primary School, Meenchanda",11.2153453,75.7963849,school,,
Ramakrishna Mission Higher Secondary School,11.2192128,75.7946444,school,,
"Ganapath Lower Primary School, Payyanakkal",11.2307663,75.785779,school,,
"Government Lower Primary School, Kappakkal",11.218431,75.7828136,school,,
"Government Lower Primary School, Panniyankara",11.2291454,75.7908974,school,,
Modern Education Public School,28.7305602,77.1633984,school,,
Vainey English Medium School,19.4053527,80.5824816,school,,
Army Public School,29.8437999,78.6797583,school,,
The Ideal Mount Litera Zee school,11.0974143,77.0440432,school,,Coimbatote
Reeds World School,11.0721245,77.0554609,school,,
APS Boys Hostel,29.8491126,78.6738488,school,,
Kendriya Vidyalaya,29.8466272,78.6721962,school,,
Chakkittappara LP School,11.5730045,75.8190039,school,,
csi st.david matriculation school,11.7175722,79.7739774,school,,
St. Joseph Upper Primary School Josegiri,9.9887752,77.0864252,school,,
All Saints Senior Secondary School,26.4375964,74.638616,school,,
LMSLP School Poovathoor,8.4018786,77.1447446,school,,
Goverment UP School,8.402874,77.132956,school,,
"Govt L P School, Sreekandamangalam",9.6687664,76.5208928,school,,
St. George Lower Primary School,9.6698762,76.5231589,school,,
St. George English Medium School,9.669281,76.524187,school,,
Govt.North L P School,9.6175606,76.4302845,school,,
Z.P Marathi School,19.2959196,73.039624,school,,
St Lawrence English Medium School,13.0652821,74.8555684,school,,
JDT Islam High School,11.2939303,75.8240418,school,,
NGO Quarters Government Higher Secondary School,11.2908565,75.8154036,school,,
Govt School Marogi,32.0628245,77.1224042,school,,
Velamkolli St. Joseph of Cluny Public School,8.7272687,76.8471728,school,,
GURUDEV U P SCHOOL,8.7287431,76.8497848,school,,
Prathibha School,8.7267898,76.8432495,school,,
Poolakkadavu Aided M Lower Primary School,11.3004126,75.8221011,school,,
SHARF,18.515719,73.8348415,school,,
Attadappa south up school,11.8641518,75.4286018,school,,
Naad insitute,18.514241,73.8347069,school,,
little miracles,18.5155519,73.8334982,school,,
leapbridge early childhood,18.5153736,73.8358628,school,,
symbiosis sports center and primary and secondary school,18.5156144,73.831166,school,,
vidya mahamandal,18.5179414,73.8424496,school,,
kedar bhagwat music academy,18.5186751,73.8304092,school,,
Aandra association primary school,18.5192589,73.8453597,school,,
maharastra vidya mandal,18.5174108,73.8302381,school,,
MP international school and junior college,18.5221251,73.8331905,school,,
ayan businness school,18.5180488,73.8419446,school,,
indira kids,18.559776,73.8098708,school,,
fairyland children's center,18.5158727,73.8415697,school,,
prasanna autism centre,18.5184345,73.8403523,school,,
SSCD{symbiosis schools central dictorate},18.5158493,73.8310991,school,,
bhisma school of indic studies,18.5178349,73.8449626,school,,
MES Sou vimlabai garware high school,18.5138313,73.8405257,school,,
chandrakant Darode school,18.5223094,73.8331969,school,,
rajal enterprices,18.514342,73.8387649,school,,
Khanderao Junawane Government School,18.5547281,73.8163909,school,,
KLAY preschool and Daycare,18.5553388,73.8104024,school,,
swatarang sangeet vidyalaya,18.514334,73.8369915,school,,
school of culture and language,18.5146756,73.834548,school,,
City international school Aundh,18.5644293,73.8129463,school,,
E-learning school pmc,18.5164573,73.8313088,school,,
kiddis nook,18.5589754,73.8032954,school,,
spark nursery school,18.56123,73.8044716,school,,
Indira Gandhi school no 87B,18.5621889,73.8110242,school,,
Mindseed Preschool and Daycare,18.5606137,73.8053423,school,,Pune
T.I.M.E kids aundh,18.5598009,73.8013265,school,,
indus early learning centre aundh,18.5576567,73.8028902,school,,
Vivero international pre school and childcare,18.5578687,73.8041721,school,,
Kidzee,18.5607294,73.8051165,school,,Pune
little millenium preschool aundh,18.5614802,73.8015411,school,,
shri pandurang appagi kale primary school,18.6677104,73.8901407,school,,
oxford international school,18.6703718,73.8911504,school,,
nagar parishad school no.3,18.6692791,73.8895244,school,,
genix educational academy,18.6712381,73.8913496,school,,
sant dnyaneshvar vidyalaya,18.6726659,73.8895199,school,,
Sant patilbaba dyandan varakari shikshan sansta,18.6752249,73.8900842,school,,
jayashree english medium school,18.670496,73.8876534,school,,
"Government Lower Primary School, Azhchavattom",11.2381662,75.8014481,school,,
"Government Higher Secondary School, Azhchavattom",11.2376963,75.8018937,school,,
"Thumbayil Upper Primary School, Kolathara",11.2040866,75.8312508,school,,
"Blind Welfare School, Kundaithode",11.1967514,75.8175951,school,,
IHRD Technical Higher Secondary School,11.2625521,75.7917046,school,,
"Wardha model up school,thayyil",11.8556932,75.3876784,school,,
Neerchal UP School,11.858934,75.3859794,school,,
Vayanayi School,11.8913305,75.3731289,school,,
"Kaoser English School,podikundu",11.9054172,75.3750769,school,,
haidroos memorial english medium school,11.9087556,75.4124724,school,,
Elayavoor Dharmodayam L P School,11.8989848,75.4218752,school,,
Apex public school,11.9096162,75.4239112,school,,
Chelora North L P School,11.8974448,75.4341311,school,,
St Marys Lower Primary Girls School,9.7545764,76.5638003,school,,
machery new up school,11.8930037,75.4485991,school,,
St. Paul's Primary School,11.6666385,78.1616741,school,,
St. Paul Hr. Sec. School,11.6647065,78.1617941,school,,
Bharathi Vidiyalaya Hr. Sec. School,11.6629621,78.1636138,school,,
Manbhum Victoria Institution,23.331595,86.3583471,school,,
St. Peter's School,23.3307252,86.3605612,school,,
Don Bosco High School,13.0655474,77.6442835,school,,
My Play School,28.7072002,77.159657,school,,
Kunnavu LP School,11.8991747,75.3570752,school,,
Sreepuram Nursery School,11.8927995,75.3652739,school,,
GEM kids International School,11.8829808,75.3698106,school,,
GMLP School Chalad,11.881689,75.3538229,school,,
HIS ENGLISH Medium School,11.8800575,75.355226,school,,
BEMPUP School,11.8595292,75.3632977,school,,
Vayanayi School,11.8907281,75.37339,school,,
GUPS kanathoor,11.8659027,75.3575376,school,,
St. Joseph's High School,9.944432,76.2557052,school,,
Academy English School,11.8930073,75.3835014,school,,
Kunhipalli LP School,11.8997228,75.3846549,school,,
Muhammed Haji Memorial English School,11.8957692,75.3884077,school,,
Majilis Thabiyan Pre School,11.8921032,75.3867888,school,,
Nalandha College,11.8879189,75.3864304,school,,
Govt. Girl High school,20.2640813,85.8182889,school,,
Ruchika High school,20.263538,85.8200878,school,,
Govt. Boys High school,20.2632747,85.8206994,school,,
Svd Vidyanikethan English Medium School,9.9137192,76.2812305,school,,
Al-Mustaqeem International School,34.0337845,74.7908186,school,,
Bharathiya Vidya Bhavan School,11.3354401,75.76331,school,,
Kottam Paramba Aided Mapila Lower Primary School,11.2868524,75.8604163,school,,
School,11.885256,75.4135512,school,,
Sharda Public School,28.7202814,77.1681427,school,,
Kolar Primary School,20.0131398,86.1175375,school,,Puri
Elayavoor South L.P. School,11.8889255,75.416584,school,,
Darmodaya School,11.8906889,75.4153837,school,,
GLPS Anayidukku,11.8680379,75.3824127,school,,
Kizhunna Central L P School,11.8308213,75.4188359,school,,
Chirakuthazhe LP School,11.8350444,75.4265961,school,,
Little Kingdom public school,22.0971477,80.550995,school,,
Government Lower Primary School,10.729446,76.7813206,school,,
"Governmrnt Lower Primary School, Pazhaniyarpalayam",10.7528287,76.8365336,school,,
Perumbarachalla School,10.7295526,76.844683,school,,
"Government Upper Primary School, Kozhinjampara",10.7391523,76.8344634,school,,
Saraswahy Vidyalaya High School,10.7307319,76.8357912,school,,
St Francis Central School,10.7481334,76.8255093,school,,
Good News English Medium School,10.7382387,76.8409254,school,,
Corporation Primary School,11.6714011,78.1836303,school,,
Vaitheeshwara Hr. Sec. School,11.8068419,77.8242984,school,,
Aadyant,28.5324614,77.1498449,school,,
Saint Model Public School,28.7243163,77.1682228,school,,
Gnanabodhini Kannada Higher Primary School,12.9266736,77.4943694,school,,
Gnanabodhini English Higher Primary School,12.9264043,77.4942917,school,,
Lok Chetana Primary School,15.4959005,73.8312126,school,,
Sharada School,16.1539307,75.6575989,school,,
Sree Sankara Oriental Higher Secondary School,10.7640303,76.4334254,school,,
"Government High School, Nellikkurissi",10.7890603,76.421607,school,,
"A J B S, Lakkidi",10.7547274,76.4379837,school,,
SRVJB School,10.7680178,76.4474346,school,,
ZP High School,16.2977942,78.3947891,school,,
Arya Hansraj Model School,28.7335313,77.1670311,school,,
"GJB School, Palappuram",10.7722869,76.4092168,school,,
Ajinorah Institutions - IELTS Block,10.0101846,76.2987805,school,,
Polytechnical College,10.0022247,76.3013013,school,,
Krishnan Nair Memorial Sub Junior School,10.7670307,76.4251984,school,,
Devi Vilasam Jr Basic School,10.7734809,76.4345464,school,,
Kaavil School Of Dance & Music,10.0129703,76.2981982,school,,
"Government High School, Akallur",10.7630966,76.4557422,school,,
"ASB School, Perur",10.7693779,76.4712471,school,,
"Government Senior Basic School, Pazhaya Lakkidi",10.7765867,76.4503469,school,,
Tom & Jerry Creche,12.9617336,77.7133527,school,,
School,28.7209109,77.1706397,school,,
Government school,11.0554435,77.0653927,school,,
"Primary School, Nayagaon",29.6784707,77.5260842,school,,
"Government Higher Secondary School, Thenkurissi",10.6903762,76.6213399,school,,
"Government Lower Primary School, Vadakkethara",10.7136217,76.6381223,school,,
"AJB School, Mannamkulamb",10.7048985,76.6463043,school,,
"Junior Basic School, Vemballur",10.6638637,76.615824,school,,
Medha high school shadnagar,17.0793287,78.2146166,school,,
New Eden school,17.3779976,78.4480818,school,,
Jasmin Techno School,17.3748745,78.4489018,school,,
ZPHS(Zilla parishath highh school),17.5154432,78.443438,school,,
PSR school,17.5959447,79.6373959,school,,
Governament Primary School,18.0758191,79.4280062,school,,
zppss thorrur,17.5856557,79.659049,school,,
Craze English Medium School,18.4428063,73.7859013,school,,
governament school,18.0387563,79.6784147,school,,
"Junior Basic School, Vettukkad",10.674171,76.5972615,school,,
Sabari VLNM Upper Primary School,10.6938714,76.6259754,school,,
"Aided Senior Basic School, Manjaloor",10.6698321,76.6064097,school,,
Holy Spirit High School,17.1591639,78.1360255,school,,
Government Lower Primary School,10.7054284,76.6737505,school,,
"Aided Lower Primary School, Thannissery",10.705514,76.6559909,school,,
Vidhoyadha English Medium School,10.6588493,76.6855737,school,,
"Government Lower Primary School, Vadavannur",10.6414164,76.6915105,school,,
"Government Lower Primary School, Vattaram",10.6832439,76.6824745,school,,
Government Lower Primary School,10.6673212,76.6844453,school,,
I.E.Muslim High School,10.681905,76.689672,school,,
"KSB School, Karippode",10.653553,76.6760152,school,,
Desa Bandhu Higher Secondary School,10.9562088,76.5084657,school,,
CSM Aided Lower Primary School,10.945508,76.5187554,school,,
"KV Aided Lower Primary School, Muthukurussi",10.9799055,76.5217888,school,,
Seventh-day Adventist English Medium School,10.9636601,76.5027227,school,,
"Government Lower Primary School, Thanikkunnu",10.8647055,76.4098616,school,,
"Government Higher Secondary School, Munnarkode",10.8592512,76.3708405,school,,
"Aided Lower Primary School, Munnurkkode",10.8589848,76.3715229,school,,
Vidya Vardhini Highschool,18.3920902,77.1185579,school,,
AKNMMA Memorial Higher Secondary School,10.8665921,76.4077902,school,,
"Kinassery Aided Lower Primary School, Kalluvazhi",10.8830896,76.3857451,school,,
"Aided Upper Primary School, Kalluvazhi",10.8716726,76.3913998,school,,
"Aided Upper Primary School, Punchappadam",10.8810012,76.418955,school,,
"Government Aided Lower Primary School, Pothakkad",10.8725118,76.3540477,school,,
Z.P. School,18.6191845,73.5213688,school,,
"SAHM Government High School, Vadasserippuram",10.9836963,76.3941696,school,,
"G M Lower Primary School, Ariyoor",10.982107,76.4080035,school,,
"CPA Upper Primary School, Thiruvazhiyamkunnu",11.0261069,76.3652778,school,,
Majidia Islamia Inter College,25.4295784,81.8263182,school,,
"Kalladi Abdu Haji High School, Kottopadam",11.0034776,76.3916876,school,,
"Government Lower Primary School, Thiruvizhamkunnu",11.0237419,76.3674534,school,,
"Aided Lower Primary School, Thrikkaloor",11.0524501,76.3765858,school,,
"Aided M Lower Primary School, Kottopadam",10.9969056,76.3940695,school,,
"Aided Lower Primary School, Kottoppadam East",10.9958566,76.4076619,school,,
"A M Lower Primary School, Kodakkad",10.9808858,76.3800912,school,,
ABM High School,16.0503987,79.7430329,school,,
"Government Upper Primary School, Bheemanad",11.0024325,76.3755914,school,,
Govt. Girls High School,22.0124931,80.736596,school,,
Government Girl's Middle School,22.0121182,80.7367031,school,,
Angel School,13.1243707,80.0213364,school,,
Vivekananda Vidyalaya,13.1235458,80.0346686,school,,
SV High School,13.0539345,80.1484837,school,,
"PTM High School, Thrikkadeeri",10.8615939,76.3355064,school,,
Government Mappila Lower Primary School,10.8687253,76.3430998,school,,
School,12.5876904,78.4662054,school,,
School,12.9699193,79.1498795,school,,
"Aided Lower Primarfy School, Mangode",10.8851806,76.3447843,school,,
Eledath Madamba Lower Primary School,10.854434,76.3558824,school,,
"KMSV Lower Primary School, Kuttikode",10.8441658,76.3314208,school,,
Kizhoor Upper Primary School,10.8395024,76.3654699,school,,
"Aided Lower Primary School, Karattukurissi",10.8494862,76.3207831,school,,
"BEM Upper Primary School, Thrikadeeri",10.8510237,76.3445008,school,,
Divan Ballubhai School,23.0122755,72.5686984,school,,
Bharat Vidhyaylay,20.7177339,77.0147827,school,,
Madarsa Daruluoom Hamidia,28.7289581,77.1733823,school,,
Krishna School,22.7897571,70.8262065,school,,
Chethana Public School,12.8708103,77.5426386,school,,
Lokapriya Bordoloi Public School,26.5698502,91.9703394,school,,
School,12.9261773,79.349697,school,,
Velayudhan Memorial Higher secondary School,10.6453786,76.6968651,school,,
Darshan Academy,28.6943452,77.1943027,school,,
zphs school ground kolanoor,18.5086046,79.4221534,school,,
govtschool ground haripur,18.4856298,79.4259901,school,,
School,18.4475963,79.1537201,school,,
ZPHS school grounds,17.0918838,78.0382887,school,,
little flower school grounds,17.092821,78.0416498,school,,
"Government M Lower Primary School, Vadavannur",10.6470458,76.7087946,school,,
School,18.210586,78.7765796,school,,
School,18.2108083,78.7805169,school,,
Achutha Menon Memorial Upper Primary School,10.6365342,76.6903318,school,,
Navjeevan Day School,19.8403595,73.9938898,school,,
"Aided Lower Primary School, Mallayampallam",10.6283814,76.7144292,school,,
School,16.6888732,74.2195253,school,,
Shri Bhairavnath Secondary and Higher Secondary School,18.6315671,73.8482182,school,,
Maharshi Vidya Mandir,20.6915754,78.6114047,school,,
Jawahar Navodaya Vidyalaya,20.6911139,78.6142371,school,,
Bhavan's Lloyds vidya Niketan,20.69542,78.6294775,school,,
Maharashtra Highschool Ground,16.6894593,74.2204107,school,,
"D.A.V Public School,Pupri",26.4670639,85.7046062,school,,
School,18.1597075,78.8069056,school,,
Phule High School,19.8402677,74.0013355,school,,
SPG International School,18.6259149,73.8628498,school,,
School,13.974988,77.7460996,school,,
St john's high school,18.1072417,78.8407528,school,,
Vitva Ratna Villa Girls Higher Secondary School,12.9309586,79.3315752,school,,
Beattie Memorial Matriculation School,12.9303262,79.3295397,school,,
Beattie Memorial Girls Teacher Training Institute,12.9308006,79.3301324,school,,
School,18.1083929,78.8355568,school,,
School,18.1273877,78.8267232,school,,
Girls high school,18.1073291,78.8470216,school,,
Vagdevi school,18.104743,78.8425705,school,,
School,14.5618531,77.8605309,school,,
School,18.3024777,78.8192527,school,,
Parth School of Science and competition,22.3269565,73.197968,school,,
School,18.3834392,78.8121683,school,,
School,17.3550826,78.5574399,school,,
Pathways,28.4295661,77.1059569,school,,
"ZPHS High School , Jarjangi",18.5027814,84.1306111,school,,
ZPHS Elementry School jarjangi,18.5003712,84.1335225,school,,
saket primary school,20.8155409,78.9585039,school,,
Holy Cross Matric Higher Secondary School,12.9383124,79.1632196,school,,
Sri Ramakrishna School,12.9105263,79.324884,school,,
School,18.2940501,83.9020124,school,,
Governament School,17.3780049,78.438844,school,,
Newgen High School,17.3803567,78.4397296,school,,
School,28.7406356,77.1627691,school,,
Garden Hills public school,10.0928809,76.930509,school,,
Yuksom school,27.3653922,88.2213205,school,,
Kalna Kanshra High School,23.041639,87.9861385,school,,
Ramnagar Primary School,22.3362358,88.4781796,school,,
SGS International School,22.3350933,88.4713181,school,,
Baluni 5 Days Boarding School,27.327145,77.744226,school,,
